"full_address","neighborhoods_analysis_boundaries","permit_type_definition","description","existing_use","proposed_use","permit_creation_date","location.latitude","location.longitude"
"2501 27th Av 94116","Sunset/Parkside","otc alterations permit","comply w/nov 201303711 - legalize paving at front of house appro 4' x 8, paving 38 sq ft of planting to meet landscaping requirement.","1 family dwelling","1 family dwelling",2013-05-29,"37.74065236992379","-122.48439958428271"
"2 Cerritos Av 94127","West of Twin Peaks","otc alterations permit","revision to appl #2009.03.18.4336 - revised plans to outside deck stairs at rear.  to comply w/nov 200990245 & nov 19981446. legalize (e) bathroom","1 family dwelling","1 family dwelling",2013-05-09,"37.7272312382993","-122.46700119364277"
"2151 25th Av 94116","Sunset/Parkside","otc alterations permit","remove illegal unit at garage level, convert full illegal bathroom to half bathroom, less than 25 sq ft. convert illegal bedroom to storage. capp all utilites at source laundry sink to remain","1 family dwelling","1 family dwelling",2013-06-06,"37.747383000462996","-122.4827737078435"
"2935 Pacheco St 94116","Sunset/Parkside","otc alterations permit","remove illegal kitchen, remove existing partition walls, separate permit for electrical and plumbing permit only for removal illegal kitchen.","1 family dwelling","1 family dwelling",2014-12-04,"37.749571639081516","-122.4918611962954"
"2040 15th Av 94116","Inner Sunset","otc alterations permit","kitchen remodel, legalize upstairs half bathroom, new staircase to basement, legalize basement-1 bedroom, 1 office & 1 bathroom","1 family dwelling","1 family dwelling",2013-05-21,"37.750059245840205","-122.47153123747452"
"2315 33rd Av 94116","Sunset/Parkside","otc alterations permit","legalize two bedrooms, one full bathroom on existing ground floor per plan.","1 family dwelling","1 family dwelling",2013-06-17,"37.74389571493344","-122.49106491551142"
"60 Montana St 94112","Oceanview/Merced/Ingleside","otc alterations permit","comply with nov #201301131. remove illegal kitchen at 1st floor. legalize extg bathroom and laundry room at 1st floor floor.","1 family dwelling","1 family dwelling",2013-06-21,"37.716890242041366","-122.45525365398252"
"2733 Ortega St 94116","Sunset/Parkside","otc alterations permit","to comply with n.o.v. #201395403 - legalize 1 bedroom & closet at ground floor.","1 family dwelling","1 family dwelling",2013-06-24,"37.75142498348817","-122.49302418207107"
"53 Concord St 94112","Excelsior","otc alterations permit","comply with nov #201272521 dated 1/2/13. remove illegal kitchen, legalize bed rooms. half bath room, storage room and install new laundry. all work at ground floor.","1 family dwelling","1 family dwelling",2013-06-25,"37.712916251924824","-122.4425821295475"
"251 Rome St 94112","Outer Mission","otc alterations permit","1)comply with complaint #201270961. 2)remove illegal kitchen and legalized family room, office, one full bath, laundry at ground floor.","1 family dwelling","1 family dwelling",2013-06-25,"37.71516792222551","-122.44710497801084"
"1690 34th Av 94122","Sunset/Parkside","additions alterations or repairs","comply with planning code to legalize paving at front of building.","1 family dwelling","1 family dwelling",2013-06-25,"37.75562459461275","-122.49242816253908"
"124 San Aleso Av 94127","West of Twin Peaks","otc alterations permit","per complaint #201301191 insp.  oliares - case opened 4/29/2013. remove illegal coiunter  along with associated pluymbing and electrical.","1 family dwelling","1 family dwelling",2013-06-05,"37.73144179809669","-122.46548828834001"
"2265 33rd Av 94116","Sunset/Parkside","otc alterations permit","to comply w/nov dated 6.14.13 #201306241 - legalize (e) family room, bathroom, storage room at ground floor per plan.","1 family dwelling","1 family dwelling",2013-06-27,"37.74490073200454","-122.49120065146502"
"4271 26th St 94131","Noe Valley","additions alterations or repairs","lower floor addition including bedroom & bathroom & new interior stair. legalize (e) family room @ 2nd floor (garden room).","1 family dwelling","1 family dwelling",2013-06-28,"37.747762568147905","-122.4352477139468"
"2470 38th Av 94116","Sunset/Parkside","otc alterations permit","legalize as built family room, bathroom and storage rooms in garage per plan.","1 family dwelling","1 family dwelling",2013-06-10,"37.74085933571926","-122.49562993549941"
"294 Brookdale Av 94134","McLaren Park","otc alterations permit","legalize work on ground floor - 2 new bedrms, new laundry and new family & bath. to comply w/ complaint #201310421. remove unpermited construction at 2nd fl rear/side area. revert back to original condition.","1 family dwelling","1 family dwelling",2013-07-05,"37.7103721570003","-122.42417895231334"
"144 Seville St 94112","Excelsior","otc alterations permit","remove an extg cook top and change the kitchen into wet bar area. change the extg bedroom to storage room. legalize all rooms at ground floor.","1 family dwelling","1 family dwelling",2013-07-08,"37.711678176153676","-122.43666257929429"
"1365 06th Av 94122","Inner Sunset","otc alterations permit","legalize existing 1/f as 2 bedrooms, 2 bathrooms and a storage.","1 family dwelling","1 family dwelling",2013-07-10,"37.762993208471094","-122.46334805635044"
"1915 Washington St 94109","Pacific Heights","otc alterations permit","demo (e) non bearing walls & supports at 1st floor to add approx 56sq ft of living space. create family room, remodel & legalize (e) bathroom at 1st floor.","1 family dwelling","1 family dwelling",2013-07-11,"37.79262806048869","-122.4248437692754"
"743 Woolsey St 94134","Portola","otc alterations permit","to comply with nov#201279676 - to legalize existing deck at rear yard.","1 family dwelling","1 family dwelling",2013-07-16,"37.723285889834074","-122.40918239458877"
"2439 Alemany Bl 94112","Outer Mission","otc alterations permit","comply with complaint #201310571 & 201310381 : legalize existing rear deck (max 8'-3"") & stairs at rear of existing bldg per plan.","1 family dwelling","1 family dwelling",2013-07-22,"37.715425499371314","-122.44485246217374"
"142 Cortland Av 94110","Bernal Heights","additions alterations or repairs","legalize (e) rear unit at ground floor per ordinance no. 43-14","1 family dwelling","2 family dwelling",2016-12-16,"37.73972093943477","-122.42023168827492"
"1743 San Jose Av 94112","Outer Mission","otc alterations permit","comply with nov# 201303131-remove int stairs, add half bathrm on 2nd fl. legalize 2 bedrms, 2 storages, 2 full bathrms, laundry on grd fl. relocate water heater & furnace per plan. repair landing & stairs at rear","1 family dwelling","1 family dwelling",2013-07-29,"37.72955075349565","-122.43847151865351"
"2201 46th Av 94116","Sunset/Parkside","otc alterations permit","to comply with nov #201306491 to legalize rooms on ground floor to include 2 new bedrooms a living room and a bathroom. relocate furnace and water heater. install 2 new window on ground floor side wall. take out kicthen to remodel storage on 1st floor.","1 family dwelling","1 family dwelling",2013-07-29,"37.745348674875174","-122.50515900873579"
"55 Montana St 94112","Oceanview/Merced/Ingleside","additions alterations or repairs","legalize as-built game room & deck at rear of building to comply with complaint id11739 & to comply with complaint# 201162370, # 201166627, # 201170600, # 201170599 & # 201212922.","1 family dwelling","1 family dwelling",2013-08-01,"37.71638402059056","-122.45516697592616"
"1 Rosella Ct 94112","Outer Mission","otc alterations permit","kitchen and bath remodel. demo walls in attic to comply with code enforcement. remove kitchen in bottom floor to comply with code enforcement. legalize rooms and bath at gr fl. half bath to remain.","1 family dwelling","1 family dwelling",2013-12-09,"37.7221979388662","-122.43871124973447"
"287 Stonecrest Dr 94132","West of Twin Peaks","otc alterations permit","comply with complaint 201307942. legalize 1 full bath. laundry, storage room at gr floor","1 family dwelling","1 family dwelling",2013-06-17,"37.72553158419056","-122.47393009960987"
"276 Hartford St 94114","Castro/Upper Market","additions alterations or repairs","2 story over basement horizontal addition at the rear. rear yard patio excavated below grade. interior renovation & re-partitioning at 3 floors. upgraded plumbing electrical & mechanical systems. new fixtures finishes & fittings throughout. legalize (e) condition as single family dwelling.","1 family dwelling","1 family dwelling",2013-12-11,"37.758138399425405","-122.43394891085909"
"1957 11th Av 94116","Inner Sunset","otc alterations permit","add a new bathroom behind garage, frame wall for new closet, legalize bedroom at back of house","1 family dwelling","1 family dwelling",2013-06-20,"37.7520105119756","-122.46788511573784"
"69 Cayuga Av 94112","Outer Mission","otc alterations permit","comply with complaint 201521001, remove un-permitted kitchen & legalize construction of bathroom and laundry room on the 1st floor; demolish un-permitted room at rear of building.","1 family dwelling","1 family dwelling",2015-12-04,"37.731079998313234","-122.4303617175855"
"2146 30th Av 94116","Sunset/Parkside","otc alterations permit","legalize extg  1st floor to comply with complaint #201398451 for remodel bath room in extg ground floor; new deck on 2nd floor;remove kitchen at ground floor; per plans.","1 family dwelling","1 family dwelling",2013-06-27,"37.74724413137938","-122.48747569019001"
"184 Cook St 94118","Lone Mountain/USF","otc alterations permit","legalized bedroom, family room 1/2 bath room and laundry at ground floor","1 family dwelling","1 family dwelling",2013-12-20,"37.78080305420979","-122.45166927886488"
"7 San Gabriel Av 94112","Outer Mission","otc alterations permit","remove illegally installed windows and door at front porch per nov #201335051. remove canopy and glass enclosure.","1 family dwelling","1 family dwelling",2013-12-24,"37.728968902010486","-122.43766836736593"
"1066 Jamestown Av 94124","Bayview Hunters Point","otc alterations permit","comply with nov #201342751 dated 12/19/13  to demolish kitchen stove and sink at ground floor  and basement level. legalize a bath at basement level.","1 family dwelling","1 family dwelling",2013-12-30,"37.71938138944616","-122.39462943293408"
"79 Waterville St 94124","Bayview Hunters Point","otc alterations permit","comply w/ nov #200722246. 1, construct one nw bath rm at second floor. 2, legalize one bed rm, storage rm & construct one full bath rm, all work at groud floor.","1 family dwelling","1 family dwelling",2013-12-31,"37.73492777507874","-122.4024564842432"
"415 Ellsworth St 94110","Bernal Heights","otc alterations permit","comply w/nov #201324391 - replaced/legalize rear stairs & landing deck without benefit of building permit, in kind, legalize.","1 family dwelling","1 family dwelling",2014-01-08,"37.73810393276564","-122.41444570301339"
"1575 41st Av 94122","Sunset/Parkside","otc alterations permit","relocate bathroom at 1st floor. provide new bedroom at 1st floor. legalize habitable space at 1st floor.","1 family dwelling","1 family dwelling",2014-01-09,"37.757405442034106","-122.50066752658907"
"624 Visitacion Av 94134","Visitacion Valley","otc alterations permit","administrative purposes, restore single family resident with habitable sleeping quarters on the ground floor. per approved pa# 336597. legalize (e) bathroom & (e) storage","1 family dwelling","1 family dwelling",2013-07-19,"37.71103379217511","-122.40559863700793"
"2566 44th Av 94116","Sunset/Parkside","otc alterations permit","at ground floor: add one full bath room, install new force air center heating unit and legalize 1 bedroom.","1 family dwelling","1 family dwelling",2013-07-30,"37.73877698240059","-122.50192916883692"
"633 Lakeview Av 94112","Oceanview/Merced/Ingleside","otc alterations permit","1)comply with complaint #201301431. 2)legalized family room, one full bath and laundry at ground floor.","1 family dwelling","1 family dwelling",2013-06-12,"37.71803104117119","-122.45720258227007"
